time,o,h,l,c,volume,complete,returns
2021-08-26 10:48:00+00:00,1.17748,1.17748,1.17742,1.17744,26,True,-2.547868071525023e-05
2021-08-26 10:49:00+00:00,1.17742,1.17754,1.17742,1.17749,40,True,4.2464107219685365e-05
2021-08-26 10:50:00+00:00,1.17748,1.17764,1.17748,1.17758,58,True,7.643084922644565e-05
2021-08-26 10:51:00+00:00,1.17758,1.17758,1.1775,1.17754,27,True,-3.396854513048016e-05
2021-08-26 10:52:00+00:00,1.17756,1.17762,1.17756,1.17761,44,True,5.944419677790116e-05
2021-08-26 10:53:00+00:00,1.17762,1.17762,1.17754,1.17762,35,True,8.491739660123828e-06
2021-08-26 10:54:00+00:00,1.1776,1.17765,1.17759,1.17763,16,True,8.491667551306618e-06
2021-08-26 10:55:00+00:00,1.17761,1.17774,1.17758,1.17769,60,True,5.094849108648751e-05
2021-08-26 10:56:00+00:00,1.17772,1.17772,1.17758,1.1776,44,True,-7.642371006860001e-05
2021-08-26 10:57:00+00:00,1.17759,1.17764,1.1775,1.17762,51,True,1.698355143073586e-05
2021-08-26 10:58:00+00:00,1.1776,1.17764,1.1775,1.1775,62,True,-0.00010190563546975294
2021-08-26 10:59:00+00:00,1.1775,1.17756,1.1775,1.1775,55,True,0.0
2021-08-26 11:00:00+00:00,1.1775,1.1776,1.17744,1.1776,71,True,8.492208403902193e-05
2021-08-26 11:01:00+00:00,1.17758,1.1776,1.1775,1.17752,45,True,-6.793709028066158e-05
2021-08-26 11:02:00+00:00,1.17753,1.17754,1.1775,1.17753,28,True,8.4923886967655e-06
2021-08-26 11:03:00+00:00,1.17754,1.17755,1.17748,1.17754,55,True,8.492316576624157e-06
2021-08-26 11:04:00+00:00,1.17754,1.17758,1.1775,1.17752,51,True,-1.6984705273451228e-05
2021-08-26 11:05:00+00:00,1.17753,1.17756,1.1775,1.17754,42,True,1.6984705273477693e-05
2021-08-26 11:06:00+00:00,1.17752,1.1776,1.17752,1.1776,23,True,5.0952385007112735e-05
2021-08-26 11:07:00+00:00,1.17758,1.17759,1.1775,1.17754,25,True,-5.095238500724145e-05
2021-08-26 11:08:00+00:00,1.17756,1.17759,1.17748,1.17748,42,True,-5.095498128504878e-05
2021-08-26 11:09:00+00:00,1.17749,1.1775,1.17745,1.17748,20,True,0.0
2021-08-26 11:10:00+00:00,1.17747,1.17758,1.17744,1.17744,35,True,-3.397143003065344e-05
2021-08-26 11:11:00+00:00,1.17742,1.17744,1.17742,1.17743,14,True,-8.493037832384405e-06
2021-08-26 11:12:00+00:00,1.17741,1.17744,1.1774,1.17744,23,True,8.493037832437802e-06
2021-08-26 11:13:00+00:00,1.17742,1.17744,1.17741,1.17742,13,True,-1.698614779696203e-05
2021-08-26 11:14:00+00:00,1.17742,1.17748,1.17739,1.17745,59,True,2.5479113498242737e-05
2021-08-26 11:15:00+00:00,1.17747,1.1775,1.17746,1.17747,30,True,1.698571501393775e-05
2021-08-26 11:16:00+00:00,1.17746,1.1776,1.17743,1.17759,36,True,0.00010190823172544317
2021-08-26 11:17:00+00:00,1.17758,1.17758,1.17742,1.17742,28,True,-0.0001443730602377512
2021-08-26 11:18:00+00:00,1.17743,1.17764,1.17743,1.17764,57,True,0.0001868317585455452
2021-08-26 11:19:00+00:00,1.17762,1.17778,1.17762,1.17767,64,True,2.5474353695720048e-05
2021-08-26 11:20:00+00:00,1.17768,1.17776,1.17768,1.17772,27,True,4.2455814117894e-05
2021-08-26 11:21:00+00:00,1.17774,1.17776,1.17768,1.17768,50,True,-3.396450709342107e-05
2021-08-26 11:22:00+00:00,1.1777,1.17775,1.17766,1.17772,39,True,3.3964507093459714e-05
2021-08-26 11:23:00+00:00,1.17774,1.17788,1.17772,1.17788,73,True,0.00013584649367133828
2021-08-26 11:24:00+00:00,1.17786,1.17791,1.1778,1.17784,60,True,-3.3959893369203495e-05
2021-08-26 11:25:00+00:00,1.17782,1.17784,1.17778,1.17782,53,True,-1.6980379172225417e-05
2021-08-26 11:26:00+00:00,1.17783,1.17786,1.17778,1.17782,27,True,0.0
2021-08-26 11:27:00+00:00,1.17781,1.17788,1.17778,1.17782,44,True,0.0
2021-08-26 11:28:00+00:00,1.1778,1.17782,1.17772,1.17772,26,True,-8.49062211298696e-05
2021-08-26 11:29:00+00:00,1.17774,1.17774,1.1776,1.17766,38,True,-5.094719324538589e-05
2021-08-26 11:30:00+00:00,1.17764,1.17766,1.1775,1.17752,50,True,-0.0001188868792745563
2021-08-26 11:31:00+00:00,1.1775,1.17755,1.17732,1.17736,98,True,-0.0001358880284737116
2021-08-26 11:32:00+00:00,1.17734,1.17734,1.17713,1.17724,134,True,-0.00010192814074900115
2021-08-26 11:33:00+00:00,1.17722,1.17725,1.17711,1.17716,64,True,-6.7957866149214e-05
2021-08-26 11:34:00+00:00,1.17714,1.17724,1.17706,1.17713,67,True,-2.5485390501201786e-05
2021-08-26 11:35:00+00:00,1.17714,1.17714,1.17693,1.17704,114,True,-7.646006876631927e-05
2021-08-26 11:36:00+00:00,1.17706,1.17726,1.17706,1.17724,62,True,0.0001699033254167732
2021-08-26 11:37:00+00:00,1.17722,1.1775,1.17722,1.1775,109,True,0.0002208311754644884
2021-08-26 11:38:00+00:00,1.17749,1.17756,1.17734,1.17734,95,True,-0.00013589033670754263
2021-08-26 11:39:00+00:00,1.17734,1.17743,1.17724,1.17729,60,True,-4.246951751031747e-05
2021-08-26 11:40:00+00:00,1.17727,1.17738,1.17726,1.17728,69,True,-8.494119945426347e-06
2021-08-26 11:41:00+00:00,1.17726,1.17731,1.17714,1.1773,77,True,1.698816774159404e-05
2021-08-26 11:42:00+00:00,1.17731,1.17736,1.17728,1.17733,88,True,2.5481710503737955e-05
2021-08-26 11:43:00+00:00,1.17734,1.17736,1.17728,1.17734,52,True,8.493759210596464e-06
2021-08-26 11:44:00+00:00,1.17733,1.1774,1.17733,1.1774,38,True,5.0961040295744994e-05
2021-08-26 11:45:00+00:00,1.17738,1.1776,1.17738,1.17758,127,True,0.00015286754057407771
2021-08-26 11:46:00+00:00,1.1776,1.17765,1.17745,1.17745,54,True,-0.0001104019907449029
2021-08-26 11:47:00+00:00,1.17746,1.17754,1.17744,1.17749,33,True,3.397114151848354e-05
2021-08-26 11:48:00+00:00,1.17748,1.17759,1.17748,1.17754,65,True,4.2462304095997625e-05
2021-08-26 11:49:00+00:00,1.17756,1.17763,1.17749,1.17758,84,True,3.396854513053873e-05
2021-08-26 11:50:00+00:00,1.17756,1.1776,1.17756,1.17758,43,True,0.0
2021-08-26 11:51:00+00:00,1.1776,1.17768,1.17756,1.17767,51,True,7.642500799797414e-05
2021-08-26 11:52:00+00:00,1.17766,1.17768,1.17756,1.17762,58,True,-4.2457616690576375e-05
2021-08-26 11:53:00+00:00,1.1776,1.17765,1.17754,1.17757,59,True,-4.245941941614586e-05
2021-08-26 11:54:00+00:00,1.17758,1.17758,1.17743,1.17746,52,True,-9.341706906494055e-05
2021-08-26 11:55:00+00:00,1.17745,1.1775,1.17714,1.17718,165,True,-0.00023782828909713077
2021-08-26 11:56:00+00:00,1.1772,1.17724,1.17703,1.17707,170,True,-9.344801960703567e-05
2021-08-26 11:57:00+00:00,1.17709,1.17714,1.17674,1.17674,124,True,-0.00028039646544304335
2021-08-26 11:58:00+00:00,1.17676,1.17688,1.17675,1.17682,110,True,6.798212072845913e-05
2021-08-26 11:59:00+00:00,1.17683,1.177,1.1768,1.17695,111,True,0.00011046109019332594
2021-08-26 12:00:00+00:00,1.17696,1.177,1.17682,1.1769,98,True,-4.2483590719384696e-05
2021-08-26 12:01:00+00:00,1.17692,1.17696,1.17687,1.17691,73,True,8.496862533365887e-06
2021-08-26 12:02:00+00:00,1.17692,1.17692,1.17673,1.17688,72,True,-2.5490804193789345e-05
2021-08-26 12:03:00+00:00,1.1769,1.17696,1.17686,1.1769,96,True,1.6993941660308463e-05
2021-08-26 12:04:00+00:00,1.17689,1.17689,1.17676,1.1768,71,True,-8.49725963887487e-05
2021-08-26 12:05:00+00:00,1.17678,1.17678,1.17659,1.1767,94,True,-8.497981734454507e-05
2021-08-26 12:06:00+00:00,1.17672,1.17683,1.17672,1.17674,66,True,3.3992793530954104e-05
2021-08-26 12:07:00+00:00,1.17676,1.17686,1.17666,1.17685,55,True,9.347422455068932e-05
2021-08-26 12:08:00+00:00,1.17684,1.177,1.17684,1.1769,61,True,4.2485395651739165e-05
2021-08-26 12:09:00+00:00,1.17691,1.17694,1.17686,1.17688,40,True,-1.6993941660372902e-05
2021-08-26 12:10:00+00:00,1.17688,1.1769,1.17686,1.17689,22,True,8.497006929521896e-06
2021-08-26 12:11:00+00:00,1.17688,1.17692,1.17672,1.17683,73,True,-5.0983124596723126e-05
2021-08-26 12:12:00+00:00,1.17682,1.17682,1.1766,1.17666,102,True,-0.00014446630348605486
2021-08-26 12:13:00+00:00,1.17667,1.17676,1.17657,1.17676,128,True,8.49827060705358e-05
2021-08-26 12:14:00+00:00,1.17674,1.17682,1.17668,1.17668,100,True,-6.798558708177955e-05
2021-08-26 12:15:00+00:00,1.17669,1.17694,1.17665,1.17685,106,True,0.0001444638481732235
2021-08-26 12:16:00+00:00,1.17684,1.17688,1.17676,1.17679,66,True,-5.098485750828987e-05
2021-08-26 12:17:00+00:00,1.1768,1.1769,1.1768,1.17684,72,True,4.2487561772693124e-05
2021-08-26 12:18:00+00:00,1.17685,1.177,1.17684,1.17698,45,True,0.0001189555702345719
2021-08-26 12:19:00+00:00,1.177,1.17711,1.17698,1.17708,81,True,8.495960176047997e-05
2021-08-26 12:20:00+00:00,1.17708,1.17715,1.177,1.17715,103,True,5.946742673444658e-05
2021-08-26 12:21:00+00:00,1.17716,1.17724,1.17708,1.1772,75,True,4.2474568358775646e-05
2021-08-26 12:22:00+00:00,1.17719,1.17728,1.17718,1.17728,38,True,6.795555709195167e-05
2021-08-26 12:23:00+00:00,1.17726,1.17726,1.17702,1.17704,68,True,-0.0002038805267179712
2021-08-26 12:24:00+00:00,1.17703,1.17716,1.17703,1.1771,86,True,5.097402874330468e-05
2021-08-26 12:25:00+00:00,1.1771,1.1771,1.17692,1.17693,50,True,-0.00014443316380466554
2021-08-26 12:26:00+00:00,1.17694,1.177,1.17692,1.17699,51,True,5.097879283314842e-05
2021-08-26 12:27:00+00:00,1.17698,1.17704,1.17698,1.17698,20,True,-8.49628499952511e-06
2021-08-26 12:28:00+00:00,1.177,1.17702,1.17693,1.17693,37,True,-4.24825078336746e-05
2021-08-26 12:29:00+00:00,1.17692,1.17695,1.17681,1.17688,97,True,-4.248431267402058e-05
2021-08-26 12:30:00+00:00,1.1769,1.17754,1.1769,1.17733,301,True,0.0003822938526983643
2021-08-26 12:31:00+00:00,1.17734,1.1776,1.17728,1.17743,163,True,8.493434580171358e-05
2021-08-26 12:32:00+00:00,1.17742,1.17754,1.17738,1.1774,77,True,-2.5479546295595875e-05
2021-08-26 12:33:00+00:00,1.17739,1.17739,1.17722,1.1773,101,True,-8.493651000983947e-05
2021-08-26 12:34:00+00:00,1.17728,1.17736,1.1772,1.17723,136,True,-5.9459849754041046e-05
2021-08-26 12:35:00+00:00,1.17721,1.17723,1.17668,1.17672,280,True,-0.00043331422330962916
2021-08-26 12:36:00+00:00,1.17671,1.17683,1.17619,1.17674,560,True,1.6996252326664972e-05
2021-08-26 12:37:00+00:00,1.17676,1.17684,1.17653,1.17654,296,True,-0.00016997552393379584
2021-08-26 12:38:00+00:00,1.17656,1.17658,1.17614,1.1762,267,True,-0.00028902471362477383
2021-08-26 12:39:00+00:00,1.17617,1.1764,1.17611,1.17638,230,True,0.00015302348940423701
2021-08-26 12:40:00+00:00,1.17638,1.17646,1.17619,1.1763,159,True,-6.800754886419731e-05
2021-08-26 12:41:00+00:00,1.17632,1.17632,1.17556,1.17588,343,True,-0.0003571155306681087
2021-08-26 12:42:00+00:00,1.17584,1.1761,1.17574,1.17586,271,True,-1.700868293317244e-05
2021-08-26 12:43:00+00:00,1.17584,1.176,1.17574,1.17592,170,True,5.102518093800071e-05
2021-08-26 12:44:00+00:00,1.17594,1.17609,1.17588,1.17606,206,True,0.00011904863150658866
2021-08-26 12:45:00+00:00,1.17605,1.17608,1.17574,1.17586,163,True,-0.00017007381244454366
2021-08-26 12:46:00+00:00,1.17584,1.17628,1.17578,1.17626,159,True,0.0003401187047057002
2021-08-26 12:47:00+00:00,1.17626,1.17629,1.176,1.17606,208,True,-0.00017004489226118787
2021-08-26 12:48:00+00:00,1.17608,1.17626,1.17608,1.17626,131,True,0.00017004489226124934
2021-08-26 12:49:00+00:00,1.17624,1.17638,1.17616,1.17629,151,True,2.5504240081350964e-05
2021-08-26 12:50:00+00:00,1.1763,1.1763,1.17612,1.17619,126,True,-8.501666331714405e-05
2021-08-26 12:51:00+00:00,1.1762,1.17622,1.17562,1.17564,155,True,-0.00046772088971280536
2021-08-26 12:52:00+00:00,1.17562,1.17563,1.17519,1.17545,356,True,-0.0001616271605200053
2021-08-26 12:53:00+00:00,1.17548,1.1756,1.17544,1.17558,102,True,0.00011058982669928467
2021-08-26 12:54:00+00:00,1.17556,1.17574,1.17548,1.1756,170,True,1.7012734031731654e-05
2021-08-26 12:55:00+00:00,1.17562,1.17584,1.1756,1.17573,167,True,0.0001105757168347614
2021-08-26 12:56:00+00:00,1.17574,1.17578,1.1754,1.17559,205,True,-0.00011908204767153338
2021-08-26 12:57:00+00:00,1.17558,1.17576,1.17554,1.17562,156,True,2.551877544048033e-05
2021-08-26 12:58:00+00:00,1.17563,1.17567,1.17546,1.17552,112,True,-8.506511739881227e-05
2021-08-26 12:59:00+00:00,1.1755,1.1757,1.1755,1.17558,196,True,5.103993876321131e-05
2021-08-26 13:00:00+00:00,1.17559,1.17588,1.17544,1.17583,250,True,0.00021263837522331647
2021-08-26 13:01:00+00:00,1.17584,1.17586,1.17568,1.17584,176,True,8.504594607232609e-06
2021-08-26 13:02:00+00:00,1.17584,1.17601,1.17574,1.17601,147,True,0.00014456704321789168
2021-08-26 13:03:00+00:00,1.17599,1.176,1.17562,1.17562,94,True,-0.0003316848344130354
2021-08-26 13:04:00+00:00,1.17562,1.17562,1.17542,1.17562,159,True,0.0
2021-08-26 13:05:00+00:00,1.17564,1.17566,1.17511,1.17512,189,True,-0.000425397966206671
2021-08-26 13:06:00+00:00,1.1751,1.1752,1.17495,1.17502,199,True,-8.510131316462581e-05
2021-08-26 13:07:00+00:00,1.175,1.1753,1.17486,1.17516,228,True,0.00011913981070874993
2021-08-26 13:08:00+00:00,1.17518,1.17518,1.17497,1.17505,144,True,-9.360865631614725e-05
2021-08-26 13:09:00+00:00,1.17506,1.1752,1.17489,1.17514,183,True,7.658955237159499e-05
2021-08-26 13:10:00+00:00,1.17513,1.17514,1.17484,1.17492,140,True,-0.00018722926277865975
2021-08-26 13:11:00+00:00,1.1749,1.17504,1.17484,1.17502,97,True,8.510855601455243e-05
2021-08-26 13:12:00+00:00,1.17501,1.17514,1.17498,1.17506,105,True,3.404139433883452e-05
2021-08-26 13:13:00+00:00,1.17505,1.1752,1.17494,1.17494,144,True,-0.00010212765966313143
2021-08-26 13:14:00+00:00,1.17496,1.17539,1.17492,1.17536,281,True,0.00035740118663211057
2021-08-26 13:15:00+00:00,1.17537,1.17538,1.17504,1.17519,184,True,-0.00014464699776338234
2021-08-26 13:16:00+00:00,1.1752,1.1756,1.1752,1.17542,198,True,0.0001956938843396713
2021-08-26 13:17:00+00:00,1.1754,1.1754,1.1752,1.17522,142,True,-0.00017016642317206206
2021-08-26 13:18:00+00:00,1.17524,1.1753,1.17503,1.17512,118,True,-8.50940715473861e-05
2021-08-26 13:19:00+00:00,1.17514,1.17538,1.17511,1.17522,147,True,8.50940715472792e-05
2021-08-26 13:20:00+00:00,1.17524,1.17529,1.1751,1.17512,121,True,-8.50940715473861e-05
2021-08-26 13:21:00+00:00,1.17514,1.1752,1.17496,1.17502,133,True,-8.510131316462581e-05
2021-08-26 13:22:00+00:00,1.17504,1.1753,1.17502,1.17517,139,True,0.00012764925406357302
2021-08-26 13:23:00+00:00,1.17516,1.1753,1.17512,1.17524,99,True,5.956407607249324e-05
2021-08-26 13:24:00+00:00,1.17525,1.1753,1.17508,1.17515,126,True,-7.658303519344176e-05
2021-08-26 13:25:00+00:00,1.17516,1.17526,1.17502,1.17524,147,True,7.658303519345386e-05
2021-08-26 13:26:00+00:00,1.17522,1.17544,1.17518,1.1754,114,True,0.00013613313841934194
2021-08-26 13:27:00+00:00,1.17542,1.17542,1.17531,1.17535,92,True,-4.2539615023007295e-05
2021-08-26 13:28:00+00:00,1.17536,1.1755,1.17534,1.17549,96,True,0.00011910636212210648
2021-08-26 13:29:00+00:00,1.17548,1.1756,1.17542,1.17556,95,True,5.9547861611410844e-05
2021-08-26 13:30:00+00:00,1.17554,1.1756,1.17541,1.17541,227,True,-0.00012760690285571873
2021-08-26 13:31:00+00:00,1.17544,1.17566,1.17541,1.17561,149,True,0.00017013891883734935
2021-08-26 13:32:00+00:00,1.1756,1.17579,1.17556,1.17576,132,True,0.0001275851951870028
2021-08-26 13:33:00+00:00,1.17577,1.17578,1.17556,1.17556,126,True,-0.00017011721116847413
2021-08-26 13:34:00+00:00,1.17557,1.17557,1.17534,1.17546,163,True,-8.506945926475399e-05
2021-08-26 13:35:00+00:00,1.17548,1.17548,1.1751,1.17528,220,True,-0.00015314326582409438
2021-08-26 13:36:00+00:00,1.17526,1.17536,1.1751,1.17526,133,True,-1.7017366222772394e-05
2021-08-26 13:37:00+00:00,1.17526,1.17526,1.17496,1.17504,161,True,-0.00018721014393264523
2021-08-26 13:38:00+00:00,1.17506,1.17541,1.17506,1.17525,161,True,0.0001787013522234023
2021-08-26 13:39:00+00:00,1.17526,1.1753,1.17514,1.17515,98,True,-8.509189930257483e-05
2021-08-26 13:40:00+00:00,1.17514,1.17514,1.1749,1.17499,159,True,-0.0001361621011914979
2021-08-26 13:41:00+00:00,1.17498,1.1754,1.17496,1.17534,185,True,0.0002978305196182877
2021-08-26 13:42:00+00:00,1.17532,1.17542,1.17528,1.1753,129,True,-3.403328455555729e-05
2021-08-26 13:43:00+00:00,1.17532,1.17544,1.17518,1.17538,109,True,6.806541088612817e-05
2021-08-26 13:44:00+00:00,1.1754,1.1756,1.17536,1.17551,148,True,0.00011059641253530124
2021-08-26 13:45:00+00:00,1.1755,1.1756,1.17525,1.17527,144,True,-0.00020418754697070968
2021-08-26 13:46:00+00:00,1.17528,1.17548,1.17528,1.17536,114,True,7.657521604318997e-05
2021-08-26 13:47:00+00:00,1.17536,1.17549,1.17536,1.17543,114,True,5.9554447671464155e-05
2021-08-26 13:48:00+00:00,1.17544,1.17554,1.17534,1.17542,96,True,-8.507561095082731e-06
2021-08-26 13:49:00+00:00,1.1754,1.1754,1.17517,1.17518,94,True,-0.00020420318287584296
2021-08-26 13:50:00+00:00,1.17521,1.17534,1.17514,1.17531,98,True,0.00011061523353234759
2021-08-26 13:51:00+00:00,1.17533,1.17542,1.17524,1.1753,95,True,-8.508429726867648e-06
2021-08-26 13:52:00+00:00,1.17529,1.17531,1.1752,1.17524,79,True,-5.105209867778765e-05
2021-08-26 13:53:00+00:00,1.17523,1.1753,1.17508,1.17508,57,True,-0.00013615167317416283
2021-08-26 13:54:00+00:00,1.17509,1.17524,1.17505,1.1752,108,True,0.0001021154927109684
2021-08-26 13:55:00+00:00,1.17522,1.1753,1.17514,1.17518,122,True,-1.701852466462252e-05
2021-08-26 13:56:00+00:00,1.1752,1.17536,1.1752,1.17526,116,True,6.807236094606723e-05
2021-08-26 13:57:00+00:00,1.17524,1.17536,1.17524,1.17532,103,True,5.105122992015904e-05
2021-08-26 13:58:00+00:00,1.17534,1.17551,1.1753,1.17537,127,True,4.2540700821949365e-05
2021-08-26 13:59:00+00:00,1.17536,1.17555,1.1753,1.17538,119,True,8.507923003345253e-06
2021-08-26 14:00:00+00:00,1.17536,1.17544,1.17526,1.17527,136,True,-9.359113443547513e-05
2021-08-26 14:01:00+00:00,1.17529,1.17536,1.17515,1.17529,108,True,1.7017221428437858e-05
2021-08-26 14:02:00+00:00,1.1753,1.1754,1.17527,1.17534,153,True,4.2541786676457474e-05
2021-08-26 14:03:00+00:00,1.17534,1.1754,1.17527,1.1753,74,True,-3.403328455555729e-05
2021-08-26 14:04:00+00:00,1.17529,1.1753,1.17516,1.17524,73,True,-5.105209867778765e-05
2021-08-26 14:05:00+00:00,1.17526,1.17544,1.1752,1.17544,54,True,0.0001701635275601653
2021-08-26 14:06:00+00:00,1.17546,1.1758,1.17544,1.17567,165,True,0.00019565226700035633
2021-08-26 14:07:00+00:00,1.17565,1.17578,1.17554,1.17566,122,True,-8.50582436331651e-06
2021-08-26 14:08:00+00:00,1.17565,1.17568,1.17535,1.17538,123,True,-0.00023819246063333982
2021-08-26 14:09:00+00:00,1.17539,1.17586,1.17537,1.17572,130,True,0.00028922632161124795
2021-08-26 14:10:00+00:00,1.17574,1.17595,1.17571,1.17595,111,True,0.00019560567659011036
2021-08-26 14:11:00+00:00,1.17597,1.17612,1.17596,1.17611,106,True,0.00013605095129096218
2021-08-26 14:12:00+00:00,1.1761,1.1763,1.17603,1.1763,116,True,0.00016153646720863646
2021-08-26 14:13:00+00:00,1.17632,1.17676,1.17631,1.17664,183,True,0.00028900014651147025
2021-08-26 14:14:00+00:00,1.17662,1.1767,1.17652,1.17656,166,True,-6.799252084878809e-05
2021-08-26 14:15:00+00:00,1.17655,1.17664,1.1764,1.17646,176,True,-8.499715264660027e-05
2021-08-26 14:16:00+00:00,1.17644,1.17652,1.17637,1.17644,169,True,-1.700029750567286e-05
2021-08-26 14:17:00+00:00,1.17642,1.17656,1.17638,1.17654,129,True,8.499859757421502e-05
2021-08-26 14:18:00+00:00,1.17656,1.17667,1.17646,1.1766,105,True,5.0995690875373724e-05
2021-08-26 14:19:00+00:00,1.17661,1.17666,1.17636,1.17636,97,True,-0.00020399836872053188
2021-08-26 14:20:00+00:00,1.17637,1.1764,1.17626,1.17634,101,True,-1.700174267913152e-05
2021-08-26 14:21:00+00:00,1.17632,1.17633,1.1762,1.17623,111,True,-9.351475202012336e-05
2021-08-26 14:22:00+00:00,1.17624,1.17639,1.17621,1.17629,120,True,5.1009130645310866e-05
2021-08-26 14:23:00+00:00,1.17631,1.17632,1.17618,1.17627,82,True,-1.7002754446794887e-05
2021-08-26 14:24:00+00:00,1.17628,1.1764,1.17626,1.17634,89,True,5.950837582146037e-05
2021-08-26 14:25:00+00:00,1.17636,1.17639,1.17619,1.17622,110,True,-0.00010201652676574036
2021-08-26 14:26:00+00:00,1.17624,1.17626,1.176,1.17614,195,True,-6.801680017593104e-05
2021-08-26 14:27:00+00:00,1.17614,1.1763,1.17614,1.17616,212,True,1.7004633763162042e-05
2021-08-26 14:28:00+00:00,1.17618,1.1764,1.17608,1.17638,149,True,0.0001870318894822129
2021-08-26 14:29:00+00:00,1.17639,1.17643,1.1763,1.17636,149,True,-1.700145362465511e-05
2021-08-26 14:30:00+00:00,1.17635,1.17646,1.17631,1.17638,95,True,1.7001453624680793e-05
2021-08-26 14:31:00+00:00,1.17638,1.17648,1.17631,1.17647,165,True,7.650296452712066e-05
2021-08-26 14:32:00+00:00,1.17648,1.17649,1.17623,1.17632,120,True,-0.00012750819257403823
2021-08-26 14:33:00+00:00,1.17633,1.17639,1.17612,1.17619,141,True,-0.00011052025294881372
2021-08-26 14:34:00+00:00,1.1762,1.1762,1.17596,1.17599,127,True,-0.00017005501320645515
2021-08-26 14:35:00+00:00,1.17598,1.17604,1.1758,1.17592,162,True,-5.9526087325395733e-05
2021-08-26 14:36:00+00:00,1.17594,1.17594,1.17574,1.17578,155,True,-0.00011906280577069574
2021-08-26 14:37:00+00:00,1.17579,1.17584,1.17564,1.17578,159,True,0.0
2021-08-26 14:38:00+00:00,1.17577,1.17579,1.1755,1.1755,147,True,-0.00023816814783745875
2021-08-26 14:39:00+00:00,1.17551,1.17554,1.1753,1.17532,110,True,-0.00015313805425501548
2021-08-26 14:40:00+00:00,1.1753,1.17546,1.17521,1.17546,134,True,0.00011910940212662155
2021-08-26 14:41:00+00:00,1.17547,1.17565,1.17544,1.17562,120,True,0.00013610766137027238
2021-08-26 14:42:00+00:00,1.1756,1.17571,1.17544,1.17544,119,True,-0.0001531224216751217
2021-08-26 14:43:00+00:00,1.17542,1.17544,1.1753,1.1753,79,True,-0.0001191114288824612
2021-08-26 14:44:00+00:00,1.17528,1.17539,1.17516,1.17539,202,True,7.657326150534e-05
2021-08-26 14:45:00+00:00,1.17538,1.1754,1.1752,1.17525,146,True,-0.00011911649607392548
2021-08-26 14:46:00+00:00,1.17524,1.17524,1.175,1.17508,112,True,-0.0001446605372832995
2021-08-26 14:47:00+00:00,1.17506,1.17511,1.17499,1.17503,95,True,-4.255119973734416e-05
2021-08-26 14:48:00+00:00,1.17502,1.17504,1.17466,1.17473,201,True,-0.0002553452281338921
2021-08-26 14:49:00+00:00,1.17472,1.1749,1.1746,1.1749,170,True,0.00014470363444173896
2021-08-26 14:50:00+00:00,1.17488,1.17544,1.17486,1.17536,309,True,0.00039144605777559767
2021-08-26 14:51:00+00:00,1.17537,1.17554,1.17525,1.17531,204,True,-4.2541062767122925e-05
2021-08-26 14:52:00+00:00,1.17533,1.1754,1.17512,1.17532,163,True,8.508357333996159e-06
2021-08-26 14:53:00+00:00,1.17533,1.17551,1.1753,1.17547,116,True,0.00012761667371707046
2021-08-26 14:54:00+00:00,1.17546,1.17556,1.17511,1.1752,154,True,-0.00022972173991875737
2021-08-26 14:55:00+00:00,1.17522,1.17522,1.17502,1.17508,193,True,-0.00010211549271102464
2021-08-26 14:56:00+00:00,1.1751,1.17534,1.17509,1.17524,172,True,0.000136151673174183
2021-08-26 14:57:00+00:00,1.17526,1.17567,1.17522,1.17556,185,True,0.0002722477471297868
2021-08-26 14:58:00+00:00,1.17554,1.17556,1.1752,1.1752,151,True,-0.00030628392759290935
2021-08-26 14:59:00+00:00,1.1752,1.17541,1.1752,1.17538,171,True,0.00015315369002704158
2021-08-26 15:00:00+00:00,1.17539,1.1755,1.17536,1.17548,236,True,8.507524910918774e-05
2021-08-26 15:01:00+00:00,1.1755,1.17554,1.17536,1.17551,168,True,2.5521163426187546e-05
2021-08-26 15:02:00+00:00,1.17552,1.1756,1.17537,1.17551,125,True,0.0
2021-08-26 15:03:00+00:00,1.1755,1.17554,1.17536,1.17539,95,True,-0.00010208856191612717
2021-08-26 15:04:00+00:00,1.1754,1.17546,1.17529,1.1754,142,True,8.507778236379486e-06
2021-08-26 15:05:00+00:00,1.1754,1.1756,1.17536,1.17539,140,True,-8.507778236347647e-06
2021-08-26 15:06:00+00:00,1.17541,1.17571,1.1754,1.1757,140,True,0.0002637074733818268
2021-08-26 15:07:00+00:00,1.1757,1.17615,1.1757,1.17598,181,True,0.0002381276375384061
2021-08-26 15:08:00+00:00,1.176,1.17614,1.176,1.17604,143,True,5.101997433095122e-05
2021-08-26 15:09:00+00:00,1.17606,1.17616,1.17606,1.17611,64,True,5.9520013622105654e-05
2021-08-26 15:10:00+00:00,1.17612,1.17629,1.17605,1.17606,138,True,-4.251393394820137e-05
2021-08-26 15:11:00+00:00,1.17607,1.17611,1.17583,1.17588,142,True,-0.0001530651295113573
2021-08-26 15:12:00+00:00,1.17586,1.17613,1.17584,1.17606,160,True,0.0001530651295114543
2021-08-26 15:13:00+00:00,1.17608,1.17612,1.1759,1.17597,96,True,-7.652963613900299e-05
2021-08-26 15:14:00+00:00,1.17598,1.17605,1.17589,1.176,118,True,2.5510529472469244e-05
2021-08-26 15:15:00+00:00,1.17598,1.17609,1.17592,1.17608,77,True,6.80248971386124e-05
